Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.268404506,-14.66592,-2.081827,-7.217825,0.03721289,0.04531866,1.049462,-0.337956,-22.33516,-40.74544,1027.2
4.288377700,-13.75363,-2.142949,-6.305255,0.05210697,0.00645409,1.034394,-0.337956,-22.33516,-40.74544,1027.2
4.308350884,-12.59806,-1.53173,-4.35844,0.03675879,0.01476474,1.003498,-1.33546,-21.64157,-39.88797,1027.2
4.328324068,-10.59102,-0.9816328,-4.175926,0.03717504,0.0454112,1.034144,-1.33546,-21.64157,-39.88797,1027.2
4.348297148,-10.77348,-1.959584,-3.44587,0.03720339,0.0532579,1.01117,-1.680481,-21.29466,-41.17593,1027.2
4.368270290,-10.2261,-2.509681,-3.385032,0.02155253,0.03064446,0.9955825,-1.680481,-21.29466,-41.17593,1027.2
4.388243609,-8.036599,-2.509681,-3.506708,0.03699527,0.03793468,0.9958466,-1.680481,-21.29466,-41.17593,1027.202
4.408216699,-6.637751,-1.470608,-3.14168,0.05205961,0.01448588,0.9807826,-0.9780731,-20.9318,-41.16458,1027.202
4.428189769,-4.691527,-0.9205108,-2.959167,0.06013572,0.04496977,1.0039,-0.9780731,-20.9318,-41.16458,1027.202
4.448162973,-4.509069,-1.103877,-1.499055,0.05971005,0.006430339,1.003888,-1.678228,-20.94196,-41.60124,1027.202
4.468136105,-4.083333,-0.9816328,0.2652463,0.05971005,0.006430339,1.003888,-1.678228,-20.94196,-41.60124,1027.202
4.490606052,-4.509069,-1.653974,1.36033,0.0678051,0.03686796,1.034665,-1.678228,-20.94196,-41.60124,1027.202
4.510578860,-5.847098,0.3630495,0.5694362,0.0603817,0.06020046,1.034542,-0.9758201,-20.5791,-41.58989,1027.2
4.530552326,-7.306766,3.846999,-0.2822955,0.07584345,0.05161217,1.111391,-0.9758201,-20.5791,-41.58989,1027.2
4.550525364,-7.245946,9.653581,-0.1606196,0.09096457,0.02802456,1.119305,-1.326181,-20.23083,-41.65059,1027.2
4.570498537,-7.91496,16.25475,1.482006,0.0985866,0.02795454,1.096458,-1.326181,-20.23083,-41.65059,1027.2
4.590471731,-8.219057,23.58938,2.881279,0.06040071,0.04432196,1.111127,-1.326181,-20.23083,-41.65059,1027.2
4.610444905,-10.34774,31.96308,2.333737,0.03763865,0.06802587,1.118401,-0.9733,-20.22646,-42.07656,1027.2
4.630418162,-14.6051,41.80371,1.36033,0.04502419,0.04478591,1.103207,-0.9733,-20.22646,-42.07656,1027.2
4.650391241,-17.0987,51.15536,0.02189437,-0.03153676,0.06215126,1.124881,-0.3293939,-19.86441,-42.06581,1027.2
4.670364477,-17.0987,57.75653,-1.985759,-0.1011095,0.02558392,1.108374,-0.3293939,-19.86441,-42.06581,1027.2
4.690337703,-21.05197,66.008,-3.202518,-0.01726705,-0.022683,1.063843,-0.3293939,-19.86441,-42.06581,1027.2
4.710310887,-18.80165,72.73141,-1.134027,-0.1018568,-0.02800111,1.047084,1.777446,-19.129,-42.036,1027.2
4.730284091,-16.42969,81.77745,-0.2214575,-0.04881474,-0.08314057,1.002028,1.777446,-19.129,-42.036,1027.2
4.750257129,-14.97002,88.98984,4.158877,-0.1177158,-0.06593778,1.016174,3.827589,-18.45374,-42.43703,1027.2
4.770230167,-10.71266,95.52988,5.740664,-0.1944945,-0.0401242,0.9153055,3.827589,-18.45374,-42.43703,1027.198
4.790203466,-9.982822,98.58598,7.504965,-0.2409078,-0.06970272,0.914511,3.827589,-18.45374,-42.43703,1027.198
4.810176535,-6.881029,101.092,8.721725,-0.2567573,-0.09974641,0.8529671,6.92671,-18.05731,-41.97183,1027.194
4.830149792,-3.110221,104.5148,9.938484,-0.3101779,-0.07534597,0.8826953,6.92671,-18.05731,-41.97183,1027.194
4.850122872,-0.06924627,107.9987,9.938484,-0.3019693,-0.02935376,0.8904998,11.42774,-17.64098,-41.0015,1027.194
4.870096035,1.207963,109.7102,11.03357,-0.2940446,0.001500314,0.852345,11.42774,-17.64098,-41.0015,1027.194
4.890069302,1.876977,111.6661,9.755971,-0.2406148,0.0008250643,0.7230564,11.42774,-17.64098,-41.0015,1027.198
4.910042569,-0.3733437,113.133,8.965076,-0.4175204,-0.03323498,0.7736496,13.8222,-17.96012,-40.12233,1027.198
4.930015565,8.323843,105.8595,8.478373,-0.5406077,-0.1401639,1.162135,13.8222,-17.96012,-40.12233,1027.198
4.949988801,8.567122,107.3264,8.782563,-0.4401688,-0.02564093,0.8958048,17.61709,-17.90569,-38.30426,1027.198
4.969961975,10.39171,108.121,8.478373,-0.5086066,0.06167318,0.7874277,17.61709,-17.90569,-38.30426,1027.194
4.992431744,8.323843,103.6591,5.497312,-0.6095565,-0.05160039,0.8469634,17.61709,-17.90569,-38.30426,1027.194
5.012405011,7.533189,97.36354,2.394575,-0.6093865,0.01131205,0.6401882,20.70782,-17.8604,-36.0024,1027.194
5.032378299,5.951883,86.05598,-2.654977,-0.6173775,-0.01146396,0.6170729,20.70782,-17.8604,-36.0024,1027.194
5.052351598,5.16123,71.44785,-6.791959,-0.6323661,0.01179975,0.662773,24.14906,-18.5167,-33.76681,1027.194
5.072324646,1.816158,59.46795,-10.44224,-0.7550186,-0.001200046,0.813857,24.14906,-18.5167,-33.76681,1027.194
5.092297924,-2.988582,53.96697,-12.69324,-0.7090499,0.005717528,0.7380534,24.14906,-18.5167,-33.76681,1027.198
5.112270972,-6.516112,52.43892,-14.15335,-0.7243034,-0.01786762,0.8833068,26.24855,-19.13364,-32.40323,1027.198
5.132244135,-10.40856,49.50507,-13.72749,-0.7326161,-0.03985701,0.7299874,26.24855,-19.13364,-32.40323,1027.19
5.152217423,-12.65888,46.87683,-14.33587,-0.7020333,-0.05620068,0.7458237,28.29463,-18.75174,-31.9487,1027.19
5.172190555,-15.69985,44.92093,-14.21419,-0.7173436,-0.04798257,0.7302465,28.29463,-18.75174,-31.9487,1027.19
5.192163687,-14.78756,46.75459,-13.84916,-0.7253252,-0.06286561,0.6764973,28.29463,-18.75174,-31.9487,1027.19
5.212136808,-12.96298,48.28263,-10.56391,-0.6569634,-0.1183302,0.6163847,29.69016,-17.72926,-29.71342,1027.19
5.232110169,-9.252989,51.09424,-3.993412,-0.66468,-0.1180288,0.6009358,29.69016,-17.72926,-29.71342,1027.19
5.252083082,-3.17104,54.57819,2.759603,-0.6875557,-0.09404726,0.5622554,31.38722,-16.99943,-29.6264,1027.19
5.272056245,1.998616,58.85672,8.235022,-0.7486832,-0.07728469,0.6148276,31.38722,-16.99943,-29.6264,1027.19
5.292029471,4.492215,64.29658,10.97273,-0.802501,-0.08357698,0.6215687,31.38722,-16.99943,-29.6264,1027.19
5.312002488,7.47237,65.82463,13.28457,-0.794879,-0.08364701,0.5987223,32.78017,-16.62396,-26.96933,1027.19
5.331975682,9.296955,69.3697,15.17055,-0.833065,-0.05144735,0.5444646,32.78017,-16.62396,-26.96933,1027.19
5.351948793,10.87826,72.79253,15.77893,-0.8249606,-0.01311676,0.5446077,33.12305,-16.97032,-25.19047,1027.19
5.371922029,10.14843,74.07609,15.83977,-0.8483659,-0.03533627,0.4982536,33.12305,-16.97032,-25.19047,1027.192
5.391895213,10.51334,73.95384,14.25798,-0.8944766,-0.03399069,0.4821508,33.12305,-16.97032,-25.19047,1027.192
5.411868262,9.722692,73.46487,11.76362,-0.9248323,-0.002370062,0.4892965,34.80671,-18.00346,-22.48599,1027.192
5.431841612,8.019746,79.51594,9.816809,-0.9024392,-0.04892,0.4360608,34.80671,-18.00346,-22.48599,1027.192
5.451814702,7.47237,82.08306,12.12865,-0.9328327,-0.01720683,0.4278883,36.2038,-18.98327,-21.13376,1027.192
5.474284597,9.114496,82.7554,13.46709,-0.902269,-0.017672,0.3671389,36.2038,-18.98327,-21.13376,1027.192
5.494257718,9.418594,79.39369,15.47474,-0.9247851,0.02126259,0.4050542,36.2038,-18.98327,-21.13376,1027.192
5.514230850,9.844331,78.04901,13.77128,-0.9555004,0.03793016,0.3356043,37.88487,-18.95592,-17.55751,1027.192
5.534204034,6.377619,76.39872,11.27692,-0.9787166,0.03108015,0.2969142,37.88487,-18.95592,-17.55751,1027.192
5.554177551,4.553035,70.40877,8.478373,-0.9939039,0.04691361,0.2966575,38.57465,-19.64967,-14.92024,1027.192
5.574150433,2.302714,62.9519,5.436474,-0.9178255,0.00697986,0.1830671,38.57465,-19.64967,-14.92024,1027.192
5.594123648,1.329602,55.61726,3.002955,-0.9096642,0.04517164,0.2061873,38.57465,-19.64967,-14.92024,1027.192
5.614096769,1.147143,50.66639,0.934464,-0.9248138,0.07674477,0.1523221,39.26453,-19.99017,-12.21738,1027.192
5.634070036,0.2956707,44.98205,-2.594139,-1.009526,0.04797909,0.189169,39.26453,-19.99017,-12.21738,1027.192
5.654043262,1.086324,37.70854,-7.217825,-0.9786882,0.05475908,0.2050127,39.60929,-20.33701,-10.86807,1027.192
5.674016425,-0.8598996,32.94103,-11.53732,-0.9632835,0.06214183,0.1899586,39.60929,-20.33701,-10.86807,1027.192
5.693989713,-4.630708,29.02923,-15.30928,-0.986509,0.04739885,0.1819023,39.60929,-20.33701,-10.86807,1027.192
5.713962876,-7.550044,20.34992,-17.80363,-0.9864806,0.05524555,0.1589275,39.95256,-20.3302,-9.084985,1027.194
5.733935987,-8.036599,14.42109,-19.9938,-0.9947743,0.001545448,0.1511206,39.95256,-20.3302,-9.084985,1027.194
5.753909139,-7.550044,10.57041,-20.29799,-0.97936,0.0009889547,0.1743593,40.24435,-19.26615,-8.639791,1027.194
5.773882302,-7.671682,7.69768,-18.7162,-0.9568343,-0.04588488,0.174737,40.24435,-19.26615,-8.639791,1027.194
5.793855559,-7.91496,4.886071,-15.49179,-1.010841,-0.06754667,0.1738142,40.24435,-19.26615,-8.639791,1027.192
5.814002208,-6.090376,0.3019276,-12.08486,-1.018416,-0.05967623,0.1813449,40.59575,-18.90813,-8.632001,1027.192
5.833975527,-3.961694,-3.304266,-8.069556,-0.9878711,-0.07592735,0.1818631,40.59575,-18.90813,-8.632001,1027.192
5.853948639,-0.4949827,-7.766166,-2.715815,-1.002973,-0.05238601,0.1816089,40.94933,-18.25628,-9.050229,1027.192
5.873921593,2.971728,-13.02265,2.029547,-1.033575,-0.03599606,0.1581135,40.94933,-18.25628,-9.050229,1027.192
5.893894850,6.3168,-22.67991,5.984016,-1.064054,-0.01199078,0.1499386,40.94933,-18.25628,-9.050229,1027.192
5.913867982,9.479414,-35.69888,9.634295,-1.071931,-0.03504441,0.1727777,41.29886,-17.89778,-8.612901,1027.192
5.933841166,11.42564,-49.32907,12.61536,-1.048734,-0.02814813,0.2038088,41.29886,-17.89778,-8.612901,1027.192
5.953814443,11.18236,-60.33102,15.53558,-1.017792,-0.01370653,0.227314,40.95489,-18.55208,-10.40374,1027.192
5.973787554,10.08761,-71.02734,17.4824,-1.05593,0.01046132,0.2266674,40.95489,-18.55208,-10.40374,1027.192
5.996257386,8.019746,-88.08036,17.29988,-1.063193,0.04131662,0.2571827,40.95489,-18.55208,-10.40374,1027.192
6.016230455,5.769424,-104.2166,14.9272,-1.047873,0.02515927,0.3110529,39.96623,-18.5673,-11.76381,1027.192
6.036203639,2.485172,-117.7245,12.85871,-0.9786029,0.03080252,0.3428686,39.96623,-18.5673,-11.76381,1027.192
6.056176917,-1.893831,-129.0932,10.42519,-0.932095,0.06014968,0.3819584,38.9294,-19.64578,-15.77577,1027.192
6.076149986,-7.185127,-137.8947,5.55815,-0.9323504,0.03702602,0.3819511,38.9294,-19.64578,-15.77577,1027.192
6.096123337,-11.19921,-147.3075,0.08273234,-0.9093045,0.02846026,0.4206363,38.9294,-19.64578,-15.77577,1027.192
6.116096447,-13.20625,-155.3756,-5.514361,-0.8633356,0.003713385,0.4826861,36.83919,-19.3256,-19.35194,1027.194
6.136069684,-14.54428,-161.8545,-9.955534,-0.7395195,0.06928023,0.5613914,36.83919,-19.3256,-19.35194,1027.194
6.156042899,-17.22034,-162.1601,-12.75408,-0.7094379,-0.001250011,0.6155059,34.46334,-20.07102,-24.78466,1027.194
6.176016051,-19.34902,-159.3485,-15.97849,-0.6636584,-0.02553416,0.6009651,34.46334,-20.07102,-24.78466,1027.194
6.195989162,-17.46362,-158.6151,-17.56028,-0.6638759,-0.04875036,0.6162759,34.46334,-20.07102,-24.78466,1027.192
6.215962356,-14.36183,-158.065,-18.41201,-0.6023226,-0.04280574,0.6326427,31.38498,-19.05963,-29.65107,1027.192
6.235935572,-10.89511,-153.7864,-18.35117,-0.5407123,-0.05283213,0.7409135,31.38498,-19.05963,-29.65107,1027.192
6.255908766,-8.097419,-144.1903,-17.07358,-0.4716125,-0.06260467,0.7727244,27.94993,-18.11052,-33.23313,1027.192
6.275881908,-6.637751,-133.6162,-14.21419,-0.4258045,-0.09487433,0.8041355,27.94993,-18.11052,-33.23313,1027.192
6.295855061,-4.144152,-122.1864,-10.74643,-0.4026546,-0.07994626,0.7815555,27.94993,-18.11052,-33.23313,1027.192
6.315828068,0.964685,-115.4019,-6.852797,-0.372034,-0.09638247,0.8127101,23.4618,-17.47032,-36.89075,1027.192
6.335801335,3.032548,-105.3779,-1.864083,-0.3328548,-0.04393417,0.8899718,23.4618,-17.47032,-36.89075,1027.19
6.355774602,6.134341,-91.56431,0.8127881,-0.3484678,-0.06664016,0.8897029,20.36971,-16.8087,-38.69324,1027.19
6.375747557,9.661872,-82.82388,2.759603,-0.3404201,-0.02817075,0.8668687,20.36971,-16.8087,-38.69324,1027.192
6.395720699,13.98006,-76.83393,4.523904,-0.3328075,-0.03613374,0.8746561,20.36971,-16.8087,-38.69324,1027.192
6.415693862,18.66316,-71.4552,4.463067,-0.3098563,-0.04446815,0.875046,16.57257,-17.21583,-40.086,1027.192
6.435667181,21.52167,-66.74881,4.037201,-0.3020734,-0.03701537,0.8828383,16.57257,-17.21583,-40.086,1027.192
6.455640313,24.13691,-64.18169,3.124631,-0.2477353,0.007584994,0.9144047,13.82446,-17.60741,-40.54765,1027.192
6.478110114,24.44101,-62.04243,2.272899,-0.2711406,-0.03046674,0.9369773,13.82446,-17.60741,-40.54765,1027.192
6.498083433,21.64331,-60.08653,-1.134027,-0.2781005,0.03131265,0.9521842,13.82446,-17.60741,-40.54765,1027.192
6.518056617,17.93332,-60.5755,-5.392685,-0.2316777,0.06878414,0.9223449,11.78024,-17.98979,-41.43171,1027.192
6.538029811,13.43268,-62.16467,-9.955534,0.01852525,-0.1836031,0.7351057,11.78024,-17.98979,-41.43171,1027.192
6.558003016,10.39171,-63.99833,-13.30162,-0.2481989,-0.01502968,0.8301476,9.319815,-19.37705,-41.04329,1027.192
6.577976148,10.63498,-73.9612,-14.15335,-0.1563371,-0.03267389,0.7857577,9.319815,-19.37705,-41.04329,1027.19
6.597949331,9.175316,-83.4351,-12.08486,-0.06409688,-0.03541131,0.8256224,9.319815,-19.37705,-41.04329,1027.19
6.617922359,5.465327,-86.85793,-9.529668,-0.09380933,0.04213274,0.8863963,7.274114,-19.40578,-41.49359,1027.192
6.637895647,1.816158,-88.81383,-10.74643,-0.1084195,0.08030323,1.016351,7.274114,-19.40578,-41.49359,1027.192
6.657868758,-4.509069,-89.18056,-12.32821,-0.03156511,0.05430456,1.147856,4.17274,-20.1549,-41.53348,1027.192
6.677841963,-14.17937,-82.02929,-11.47648,0.05270316,0.01291264,1.241191,4.17274,-20.1549,-41.53348,1027.192
6.697815115,-23.42393,-68.33798,-9.77302,0.1296899,0.0182545,1.288456,4.17274,-20.1549,-41.53348,1027.192
6.717788080,-29.5667,-54.21882,-7.096149,0.1524898,-0.005541944,1.2965,1.425666,-19.8402,-42.04802,1027.192
6.737761441,-30.23571,-39.79405,-3.567546,0.1750249,-0.06035503,1.33517,1.425666,-19.8402,-42.04802,1027.194
6.757734677,-27.86375,-23.53562,2.637927,0.2057496,-0.06912963,1.373986,-1.674172,-19.17661,-42.07099,1027.194
6.777707726,-25.43097,-4.343338,9.999323,0.2515007,-0.08542826,1.313493,-1.674172,-19.17661,-42.07099,1027.194
6.797680712,-24.21458,15.09343,19.30753,0.2133242,-0.06116787,1.297529,-1.674172,-19.17661,-42.07099,1027.194
6.817653937,-22.14672,32.5743,27.88569,0.1513356,-0.08188047,1.17393,-2.022227,-18.18126,-42.49211,1027.194
6.837627152,-20.50459,44.0041,36.82887,0.1202041,-0.09585936,1.073834,-2.022227,-18.18126,-42.49211,1027.194
6.857600346,-15.09166,52.3778,44.98116,0.06585637,-0.1166883,0.9350482,-1.315697,-17.46617,-43.33561,1027.194
6.877573457,-7.063488,56.71746,51.06496,-0.04946762,-0.1052925,0.8411801,-1.315697,-17.46617,-43.33561,1027.194
6.897546704,4.127298,58.06214,53.98518,-0.01822287,-0.02826238,0.7115235,-1.315697,-17.46617,-43.33561,1027.194
6.917519773,13.37186,50.60527,57.27043,-0.01069549,-0.02810104,0.6503818,-0.9639168,-16.75497,-43.32359,1027.194
6.937493061,22.8597,43.69849,58.30468,-0.04904221,-0.01925642,0.6344122,-0.9639168,-16.75497,-43.32359,1027.194
6.957466276,31.13115,29.5182,58.85222,-0.1178297,-0.002331269,0.6945125,1.083653,-16.72673,-43.30284,1027.194
6.977439346,38.30785,14.78782,53.25512,-0.1407147,-0.002074928,0.7553927,1.083653,-16.72673,-43.30284,1027.192
6.999909198,35.08442,0.9131467,49.78736,-0.2091994,0.01410987,0.9380383,1.430159,-17.42729,-42.44866,1027.192
7.019882340,29.36739,0.2408056,40.66166,-0.1392859,0.04984432,1.092409,1.430159,-17.42729,-42.44866,1027.192
7.039855524,13.91924,3.296901,32.20518,-0.1623506,0.02679191,1.183918,1.430159,-17.42729,-42.44866,1027.192
7.059828718,-1.711372,3.663633,24.0529,-0.1625587,0.01146868,1.168595,0.7248468,-18.49597,-41.97756,1027.192
7.079801861,-16.55133,3.663633,14.86636,-0.1774624,0.07410472,1.076444,0.7248468,-18.49597,-41.97756,1027.192
7.099775149,-21.53852,-0.9816328,2.090385,-0.0838697,0.2342972,0.9402018,-0.330442,-18.8632,-41.56292,1027.192
7.119748333,-18.55837,-10.45553,-10.3814,-0.1764787,0.1666919,1.061155,-0.330442,-18.8632,-41.56292,1027.192
7.139721496,-15.45658,-6.910459,-30.15374,-0.1778028,0.02744095,1.145361,-0.330442,-18.8632,-41.56292,1027.192
7.159694669,-16.00395,-4.526704,-46.94503,-0.2396874,-0.001442257,1.098351,0.02308989,-18.50572,-42.04604,1027.194
7.179667738,-16.18641,-6.115874,-63.2496,-0.2399617,-0.02451965,1.090684,0.02308989,-18.50572,-42.04604,1027.194
7.199640995,-15.88231,-7.460556,-77.91155,-0.170635,-0.00318299,1.07655,0.7277508,-17.79015,-42.46,1027.192
7.219614137,-15.69985,-7.705044,-90.38334,-0.1864845,-0.03322669,1.015007,0.7277508,-17.79015,-42.46,1027.192
7.239587373,-12.84134,-7.766166,-101.3342,-0.1026042,-0.08158615,0.9857942,0.7277508,-17.79015,-42.46,1027.192
7.259560578,-7.185127,-7.27719,-109.3648,-0.07250385,-0.1363304,0.9786412,1.430159,-17.42729,-42.44866,1027.192
7.279533595,-0.9207191,-4.71007,-115.3269,-0.02662025,-0.152953,0.9717619,1.430159,-17.42729,-42.44866,1027.192
7.299506779,4.248937,-4.098851,-116.7262,0.004501691,-0.1152026,0.9646382,1.430159,-17.42729,-42.44866,1027.192
7.319480046,8.445482,-0.9205108,-117.3954,-0.003177108,-0.1149938,0.9645074,1.78304,-17.42293,-42.87464,1027.192
7.339453168,12.58121,-0.3704135,-116.6045,0.004369281,-0.1307109,0.9799514,1.78304,-17.42293,-42.87464,1027.192
7.359426435,16.04792,-0.6760231,-113.9276,0.06544013,-0.1473347,0.9044021,3.830994,-17.0415,-42.84966,1027.192
7.379399452,19.87955,-4.159973,-110.5816,0.03465873,-0.1542535,0.9115356,3.830994,-17.0415,-42.84966,1027.192
7.399372636,22.19069,-6.849337,-110.0948,-0.02618516,-0.1065206,0.9411403,3.830994,-17.0415,-42.84966,1027.186
7.419345872,20.79184,-6.971581,-116.9087,-0.1480243,-0.02651672,1.008004,4.884414,-16.6738,-42.83475,1027.186
7.439318900,16.96021,-9.233091,-130.0497,-0.2157051,0.09061095,1.068136,4.884414,-16.6738,-42.83475,1027.188
7.461788804,13.61514,-17.42343,-145.3809,-0.1858319,0.03642192,0.9690742,6.578719,-17.0031,-42.39225,1027.188
7.481761957,6.195161,-24.63581,-156.7576,-0.1307558,0.1267143,1.092564,6.578719,-17.0031,-42.39225,1027.188
7.501735016,-1.95465,-27.81416,-169.8377,-0.05393937,0.1166404,1.139824,8.334163,-16.62571,-42.37022,1027.188
7.521708325,-14.72674,-27.44742,-179.146,-0.0004244163,0.1236731,1.010538,8.334163,-16.62571,-42.37022,1027.19
7.541681404,-23.72803,-29.77006,-186.6898,0.006980056,0.1003869,1.003002,8.334163,-16.62571,-42.37022,1027.19
7.561654661,-34.85799,-29.03659,-188.88,0.1135279,0.01272263,0.997147,9.68273,-15.54809,-42.77344,1027.19
7.581627762,-45.07567,-25.4304,-189.0017,0.143666,-0.04211422,1.005312,9.68273,-15.54809,-42.77344,1027.19
7.601600987,-49.57631,-19.99055,-190.401,0.1512123,-0.04199915,0.9518293,10.73988,-13.47384,-43.16763,1027.19
7.621574067,-50.18451,-15.28416,-191.4352,0.1738137,-0.08905808,0.9828433,10.73988,-13.47384,-43.16763,1027.19
7.641547240,-50.73188,-13.14489,-186.8115,0.1503042,-0.1189392,0.9288277,10.73988,-13.47384,-43.16763,1027.192
7.661520529,-45.19731,-15.71202,-181.2753,0.1425591,-0.1106523,0.8674268,12.15396,-9.629869,-44.45756,1027.192
7.681493629,-38.02061,-17.91241,-174.9481,0.1959703,-0.158778,0.9372592,12.15396,-9.629869,-44.45756,1027.192
7.701466730,-36.07438,-11.18899,-166.37,0.1734164,-0.1197508,0.9598563,12.80087,-6.501253,-44.41367,1027.192
7.721439913,-30.47899,2.563438,-165.3966,0.150011,-0.1419703,0.9135022,12.80087,-6.501253,-44.41367,1027.19
7.741413191,-23.30229,10.44817,-159.1302,0.2416268,-0.1906774,0.9073978,12.80087,-6.501253,-44.41367,1027.19
7.761386302,-15.45658,14.91007,-144.59,0.1725744,-0.1889367,0.929198,13.15741,-3.377216,-44.86365,1027.188
7.781359611,-4.995625,17.84392,-133.8825,0.1498407,-0.1573861,0.9134973,13.15741,-3.377216,-44.86365,1027.188
7.801332545,4.248937,21.75572,-128.9546,0.1503043,-0.1347714,0.9977545,13.86283,-0.2477932,-44.81917,1027.188
7.821305749,6.499258,32.69654,-124.0876,0.1577372,-0.1502109,0.967244,13.86283,-0.2477932,-44.81917,1027.188
7.841278964,10.87826,37.40293,-118.7338,0.1423323,-0.1575937,0.9822981,13.86283,-0.2477932,-44.81917,1027.192
7.861252221,15.13563,40.39791,-115.9961,0.08875094,-0.140716,0.9813876,15.26511,1.8328,-43.85982,1027.192
7.881225290,16.10874,47.42693,-116.9695,0.08962119,-0.06368346,0.9890711,15.26511,1.8328,-43.85982,1027.192
7.901198433,12.88531,53.23351,-116.057,0.08218838,-0.04824393,1.019581,16.61142,2.557717,-43.83772,1027.192
7.923668285,11.97301,53.96697,-112.7109,0.09764054,-0.03306075,0.9892117,16.61142,2.557717,-43.83772,1027.192
7.943641355,12.21629,49.93293,-106.0187,0.07429204,-0.0712513,1.034762,16.61142,2.557717,-43.83772,1027.192
7.963614611,11.91219,44.5542,-100.9083,0.06691591,-0.04011837,1.019322,17.65935,3.280095,-42.4686,1027.192
7.983587816,10.45253,46.38786,-101.9426,0.1288382,0.004504518,1.012724,17.65935,3.280095,-42.4686,1027.192
8.003560854,6.25598,49.0161,-99.26569,0.120412,-0.04887168,0.9513038,19.4137,4.364315,-42.00858,1027.192
8.023534090,6.377619,41.55922,-91.17423,-0.03288013,-0.02955676,0.9946475,19.4137,4.364315,-42.00858,1027.188
8.043507253,4.917952,29.76269,-83.2653,-0.05542466,0.01736335,0.9866108,19.4137,4.364315,-42.00858,1027.188
8.063480416,-0.06924627,24.50621,-77.72904,-0.1012042,0.0416475,1.001151,20.40718,5.37925,-41.49561,1027.188
8.083453569,-7.367585,22.2447,-69.3334,-0.1245149,0.01919663,0.9930928,20.40718,5.37925,-41.49561,1027.188
8.103426784,-9.861183,17.04933,-58.4434,-0.09415919,-0.012424,0.9859471,21.4584,7.160616,-40.6047,1027.186
8.123399843,-8.766433,7.758801,-42.50385,-0.07876374,-0.01293422,1.001527,21.4584,7.160616,-40.6047,1027.186
8.143372995,-6.698571,3.174658,-27.47687,-0.02502156,-0.02228907,1.033076,21.4584,7.160616,-40.6047,1027.184
8.163346179,-7.063488,1.341,-12.38905,-0.03282335,-0.02969557,1.017625,21.81127,8.872486,-40.5807,1027.184
8.183319165,-6.576931,0.2408056,1.66452,-0.04833229,-0.04473995,1.025017,21.81127,8.872486,-40.5807,1027.187
8.203292412,-3.596776,-2.265193,15.4139,-0.06368988,-0.04432227,1.024756,21.46103,9.573999,-40.57579,1027.187
8.223265679,0.1132122,-4.587826,26.91228,-0.03293683,-0.04525017,1.040597,21.46103,9.573999,-40.57579,1027.187
8.243238779,2.72845,-5.871386,35.61211,-0.009891011,-0.03798371,1.010355,21.46103,9.573999,-40.57579,1027.187
8.263211994,5.16123,-6.604849,42.91267,0.004955791,-0.08464871,1.010602,21.81204,9.578842,-40.57224,1027.187
8.283185158,8.68876,-8.560751,48.93563,0.02767059,-0.116153,1.018644,21.81204,9.578842,-40.57224,1027.187
8.303158268,11.72973,-11.55573,55.01942,-0.06370881,-0.044276,1.017097,21.46213,8.867167,-41.0138,1027.183
8.323131504,13.98006,-16.99557,61.52909,-0.05598274,-0.03668441,1.001912,21.46213,8.867167,-41.0138,1027.183
8.343104594,14.46661,-23.10777,69.68137,-0.05593545,-0.02888397,0.986596,21.46213,8.867167,-41.0138,1027.183
8.363077893,14.64907,-29.64781,78.98959,-0.02527704,-0.02958051,0.964142,20.7605,7.503159,-41.46667,1027.183
8.383050858,13.43268,-35.27103,89.45372,-0.02484187,0.001019678,1.002447,20.7605,7.503159,-41.46667,1027.184
8.403024125,11.42564,-35.76001,96.87595,0.006100377,0.01546128,1.025952,20.75846,5.384023,-41.55341,1027.184
8.425493988,7.289912,-35.57664,105.5758,0.02901379,0.007219423,1.011024,20.75846,5.384023,-41.55341,1027.186
8.445467151,5.404508,-37.83815,114.9448,0.04439031,0.006755473,1.018945,20.75846,5.384023,-41.55341,1027.186
8.465440262,4.857132,-38.44937,123.888,0.05973841,0.01427704,0.9809134,19.41518,4.010661,-42.44235,1027.188
8.485413415,3.94484,-34.84317,131.6144,0.1135089,0.0127689,0.9894879,19.41518,4.010661,-42.44235,1027.188
8.505386547,5.282868,-31.66483,140.9835,0.1514205,-0.02667592,0.9671524,18.36198,1.876523,-42.96931,1027.19
8.525359720,7.958926,-32.52054,154.6112,0.2053802,-0.01281456,0.9833909,18.36198,1.876523,-42.96931,1027.19
8.545332915,10.51334,-30.38128,167.9955,0.2443323,0.02435678,1.03767,18.36198,1.876523,-42.96931,1027.194
8.565306109,9.418594,-22.74104,177.3646,0.1221432,0.08146832,1.066231,17.30857,-0.1986841,-43.4342,1027.194
8.585279282,11.304,-19.07372,182.2925,0.1208756,-0.01042479,0.9666342,17.30857,-0.1986841,-43.4342,1027.196
8.605252383,16.71693,-20.78513,186.7336,0.1442903,0.0196877,0.9823545,16.25478,-2.627069,-43.90332,1027.196
8.625225546,20.85266,-21.94645,191.0531,0.1143319,0.08200106,1.012487,16.25478,-2.627069,-43.90332,1027.198
